node,shortest_time_min,best_station_column,best_station_number
559281600,3.7414486744099578,station_12,12.0
559281606,3.8703476189293378,station_12,12.0
559281613,4.069243906768209,station_12,12.0
559281616,4.311698038580088,station_12,12.0
559281617,4.165858536562904,station_12,12.0
559281623,4.296715480263158,station_12,12.0
559281626,4.467730314286967,station_12,12.0
559281627,4.539695637248182,station_12,12.0
559281628,4.522126134967882,station_12,12.0
559281631,4.809937831286835,station_12,12.0
559281635,4.544651449554001,station_12,12.0
559281638,4.640419899509338,station_12,12.0
559281639,4.517287194380262,station_12,12.0
559281640,4.671875481516614,station_12,12.0
559281641,4.552016202884029,station_12,12.0
559281642,4.7113169179881025,station_12,12.0
559281644,4.907393567694365,station_12,12.0
559281647,4.587489564278233,station_12,12.0
559281649,4.69208730944339,station_12,12.0
559281654,4.787089244751184,station_12,12.0
559824872,4.351140611233313,station_2,2.0
559824874,4.510374568446768,station_2,2.0
559824892,4.451908133298391,station_2,2.0
559824901,4.753993370422363,station_2,2.0
559824907,4.8900654104704655,station_12,12.0
559824908,4.820512148480838,station_12,12.0
559824910,5.007487328320697,station_2,2.0
559824921,5.293419002047185,station_12,12.0
559824923,5.108195855772689,station_2,2.0
559824924,5.294992013433856,station_2,2.0
559824925,5.197865045093997,station_2,2.0
559824926,5.184683797784322,station_2,2.0
559824936,5.35265440898091,station_2,2.0
559824938,5.447905163103054,station_2,2.0
559824940,5.434701969388994,station_2,2.0
559824945,5.524364696031246,station_2,2.0
559824949,5.993094291385711,station_12,12.0
559824959,6.109008114606547,station_12,12.0
559824961,6.18193418257569,station_12,12.0
559825006,5.577039849348162,station_12,12.0
559825022,6.290803878300003,station_12,12.0
559825034,5.856534120386515,station_2,2.0
559825035,6.2636559836531855,station_12,12.0
559825037,6.338468701322654,station_12,12.0
559825043,6.144237787686844,station_2,2.0
559825044,6.107824882147629,station_2,2.0
559825045,5.962588263418019,station_2,2.0
559825048,5.982437323470214,station_2,2.0
559825049,5.7325163799231955,station_2,2.0
559825058,5.913861698460821,station_12,12.0
559825065,6.110595378322101,station_12,12.0
559825066,6.145450903481413,station_12,12.0
559825067,5.977061667272343,station_12,12.0
559825069,6.047622456166581,station_2,2.0
559825071,6.090199890003572,station_12,12.0
559825076,5.28391880305088,station_12,12.0
559825083,6.18906856190207,station_12,12.0
559825086,5.769939984583626,station_12,12.0
559825087,5.759654479011505,station_12,12.0
559825098,5.945154056038364,station_12,12.0
559825102,5.616412475088606,station_12,12.0
559825105,6.342037817276665,station_12,12.0
559825108,6.159483965412265,station_12,12.0
559825113,5.842843047506915,station_12,12.0
559825114,6.278295578849712,station_12,12.0
559825115,6.351708936966772,station_12,12.0
559825118,5.9842256775984985,station_12,12.0
559825119,6.085954900144594,station_12,12.0
559825125,6.224460303905961,station_12,12.0
559825127,5.918505450683274,station_12,12.0
559825131,6.1211592905698895,station_12,12.0
559825137,5.781937150310012,station_12,12.0
559825146,5.7240268487318655,station_12,12.0
559825147,6.098722338905986,station_12,12.0
559825158,6.0490582354204205,station_12,12.0
560171887,3.6019893881948324,station_12,12.0
560171889,3.934427198339036,station_12,12.0
560171894,4.077496939709053,station_12,12.0
560171895,5.064751362614782,station_12,12.0
560171904,4.24186059499779,station_12,12.0
560171910,4.393021470126674,station_12,12.0
560171933,4.216711072127583,station_12,12.0
560171934,4.130893382043966,station_12,12.0
560171940,4.161896949385613,station_12,12.0
560171943,4.177899099430955,station_12,12.0
560171961,4.511950880438201,station_2,2.0
560171962,4.439228382065096,station_2,2.0
560171965,4.659459527542733,station_2,2.0
560171966,4.378527483818791,station_2,2.0
560171969,4.730465234531523,station_2,2.0
560171973,4.171970478901364,station_2,2.0
560171988,4.7256678094849685,station_2,2.0
560172003,3.656479872885041,station_2,2.0
560172009,3.86061030385338,station_12,12.0
560172010,4.098909651958778,station_12,12.0
560172013,4.369037934914844,station_12,12.0
560172014,4.366041738149108,station_12,12.0
560172028,4.045775898041151,station_12,12.0
560172029,4.12355873590341,station_12,12.0
560172032,4.106544608798478,station_12,12.0
560172039,3.189946083887316,station_12,12.0
560172042,3.824217904976413,station_12,12.0
560172043,3.783152975987896,station_12,12.0
560172044,3.6535444819687273,station_12,12.0
560172045,3.535052461310935,station_12,12.0
560172046,4.298470884016605,station_12,12.0
560172047,3.7037672394764924,station_12,12.0
560172049,3.557039654561677,station_12,12.0
560172052,3.4817645434922233,station_12,12.0
560172053,3.444284384819645,station_12,12.0
560172061,4.290218577970551,station_12,12.0
560172080,4.36900962935482,station_2,2.0
560172082,4.33015908133801,station_12,12.0
560172083,4.297661852371495,station_12,12.0
560172085,4.36888629033709,station_12,12.0
560172096,4.362573315446988,station_2,2.0
560172097,4.412457018245571,station_2,2.0
560172108,4.5168158786189005,station_2,2.0
560172109,4.401744426303418,station_2,2.0
560172110,4.389772866151562,station_2,2.0
560172117,4.428542250934318,station_2,2.0
560172119,4.4123859547167354,station_2,2.0
560172120,4.382959946236387,station_2,2.0
560172121,4.644044004881725,station_2,2.0
560172122,4.546966336344792,station_2,2.0
560172123,4.266849634557293,station_2,2.0
560172124,4.3327919129154875,station_2,2.0
560172126,4.493970546443828,station_2,2.0
560172127,4.345662835150274,station_2,2.0
560172128,4.511136172690945,station_2,2.0
560172129,3.8090854341759863,station_12,12.0
560172132,4.756532786602626,station_2,2.0
560172134,4.626615759653856,station_2,2.0
560172136,4.678684042696949,station_2,2.0
560172137,4.438223153647971,station_2,2.0
560172154,3.944258109406587,station_2,2.0
560172159,3.2720116346998243,station_2,2.0
560172161,3.8237633352178646,station_2,2.0
560172167,4.956518800876635,station_2,2.0
560172185,4.6060843105530465,station_2,2.0
560172188,4.043115132382318,station_2,2.0
560172191,4.0782616597008925,station_2,2.0
560172195,4.045731605030808,station_2,2.0
560172197,4.526827694629726,station_2,2.0
560172198,3.9239020135207507,station_2,2.0
560172199,4.038653579142851,station_2,2.0
560172200,3.9989583504383552,station_2,2.0
560172202,4.09138534044631,station_2,2.0
560172203,4.154061724822818,station_2,2.0
560172204,4.178839787215728,station_2,2.0
560172205,4.252943484228796,station_2,2.0
560172216,4.1123382772258585,station_2,2.0
560553019,2.968610346312148,station_12,12.0
560553023,2.8710830597792434,station_12,12.0
560553027,2.6908110101855813,station_12,12.0
560553030,2.551631254117057,station_12,12.0
560553031,2.562543772737466,station_12,12.0
560553045,2.5849282748184375,station_12,12.0
560553050,2.7543017296633576,station_12,12.0
560553060,2.3509331716641015,station_12,12.0
560553061,2.407949550479548,station_12,12.0
560553064,2.3666074569070243,station_12,12.0
560553067,3.189640622488374,station_12,12.0
560553073,3.1547857106027966,station_12,12.0
560553075,3.1901038312807777,station_12,12.0
560553083,2.7063628676601157,station_12,12.0
560553085,3.02319815476393,station_12,12.0
560553097,3.1511063577696183,station_12,12.0
560553100,2.6932996448899393,station_12,12.0
560553103,2.467922253677981,station_12,12.0
560553104,2.7366362957195185,station_12,12.0
560553105,2.629164928104095,station_12,12.0
560553109,2.7688064311707925,station_12,12.0
560553114,2.0237752245864655,station_12,12.0
560553115,2.150501879971379,station_12,12.0
560553117,2.2425177592674035,station_12,12.0
560553123,3.5156837054616066,station_12,12.0
560553126,3.1715516624069573,station_12,12.0
560553131,3.50480686421694,station_12,12.0
560553132,3.8834190096168353,station_12,12.0
560553134,3.6968168761895597,station_12,12.0
560553146,2.4880809257513263,station_12,12.0
560553148,2.218290626062512,station_12,12.0
560553149,2.357205915563988,station_12,12.0
560553150,2.5591566604249683,station_12,12.0
560553162,2.474424252976526,station_12,12.0
560553173,3.759131790625328,station_12,12.0
560553176,3.290640044575178,station_12,12.0
560553183,2.1969908850539324,station_12,12.0
560553184,2.121465900903912,station_12,12.0
560553186,2.3295712923306824,station_12,12.0
560553189,2.41551008872221,station_12,12.0
560553192,2.289227535286655,station_12,12.0
560553195,1.9289504609028099,station_12,12.0
560553202,2.151270145326913,station_12,12.0
560553204,2.2152101020123705,station_12,12.0
560553205,2.2797571185708247,station_12,12.0
560553206,2.3381377942061854,station_12,12.0
560553209,2.2116516741058825,station_12,12.0
560553210,2.307514006150183,station_12,12.0
560553219,1.7848740092560011,station_12,12.0
560553221,2.025208060264852,station_12,12.0
560553222,2.085042640344489,station_12,12.0
560553226,1.5130102921948987,station_12,12.0
560553228,1.5946339042660709,station_12,12.0
560553232,1.3207628436604983,station_12,12.0
560553246,1.8190834754007073,station_12,12.0
560553247,1.681809267791411,station_12,12.0
560553248,1.55303527110465,station_12,12.0
560553253,2.298161514375181,station_12,12.0
560553254,2.3127672614168073,station_12,12.0
560553255,1.4765039452838387,station_12,12.0
560553257,1.7465451508468006,station_12,12.0
560553260,1.6096925834632028,station_12,12.0
560553271,1.326645258536715,station_12,12.0
560553277,2.06143416712788,station_12,12.0
560553279,2.560764080501751,station_12,12.0
560553282,2.3677918734449093,station_12,12.0
560553293,6.9858970675081435,station_12,12.0
560553309,6.483410129513827,station_12,12.0
560553322,6.906231171692612,station_12,12.0
560553324,6.942146764755255,station_12,12.0
560553327,6.700432684125714,station_12,12.0
560553328,6.821678510860866,station_12,12.0
560553336,6.542935527002524,station_12,12.0
560553341,6.338596432199449,station_12,12.0
560553344,6.459233841260676,station_12,12.0
560553346,6.3351919983630465,station_12,12.0
560553347,6.580427430461626,station_12,12.0
560553356,6.791404200698325,station_12,12.0
560553358,6.1967641634647,station_12,12.0
560553360,6.292868987698996,station_12,12.0
560553362,6.400207754336948,station_12,12.0
560553363,6.368607796068332,station_12,12.0
560553364,6.0595710890487995,station_12,12.0
560553365,6.015397864314321,station_12,12.0
560553366,6.034710824516052,station_12,12.0
560553372,6.574827549533639,station_12,12.0
560553374,6.240163643504173,station_12,12.0
560621837,5.733328249670991,station_9,9.0
560621842,5.420453302267287,station_9,9.0
560621843,5.629153451040827,station_9,9.0
560621849,5.456326281085003,station_9,9.0
560621851,5.304555400538851,station_9,9.0
560621853,5.603358735000824,station_9,9.0
560621854,5.5540241473448395,station_9,9.0
560621859,6.309510647976683,station_9,9.0
560621862,6.467566734050414,station_9,9.0
560621864,6.168294861392105,station_9,9.0
560621868,5.150332762611577,station_9,9.0
560621876,5.381223320356514,station_9,9.0
560621881,5.2324258218227095,station_9,9.0
560621889,4.908484585634604,station_9,9.0
560621891,5.126151174776333,station_9,9.0
560621892,4.859395989778735,station_9,9.0
560621897,1.205299300984064,station_9,9.0
560621898,3.848293454169846,station_9,9.0
560621899,3.7742071105722954,station_9,9.0
560621916,3.950436524349984,station_9,9.0
560621920,3.8447108550464963,station_9,9.0
560621921,3.9615640340860114,station_9,9.0
560621949,3.6342308618227865,station_9,9.0
560621954,0.3957382731500481,station_9,9.0
560621958,0.8382097818761303,station_9,9.0
560621959,0.9183016764806012,station_9,9.0
560621961,0.9801125074422242,station_9,9.0
560621962,1.126660066761057,station_9,9.0
560621964,0.7870358542813467,station_9,9.0
560621965,0.7035670128486388,station_9,9.0
560621967,1.1981484768884996,station_9,9.0
560621971,1.0621921285914901,station_9,9.0
560621977,0.7843909769935316,station_9,9.0
560621978,0.6963050301090463,station_9,9.0
560621979,0.6637488121707016,station_9,9.0
560621982,1.0557869635480404,station_9,9.0
560621984,0.8420942163442231,station_9,9.0
560621986,0.9032935757083982,station_9,9.0
560621988,0.937781501243708,station_9,9.0
560621997,1.2079194491425536,station_9,9.0
560622027,1.785687862248453,station_9,9.0
560622038,1.2827965960201502,station_9,9.0
560622055,1.6659228280625507,station_9,9.0
560622057,1.8006343973504275,station_9,9.0
560622060,1.816082669691013,station_9,9.0
560622061,1.7079361910180353,station_9,9.0
560622062,1.8702447056471778,station_9,9.0
560622063,1.321869406928058,station_9,9.0
560622073,3.373539883247538,station_9,9.0
560622092,3.2563548899168326,station_9,9.0
560622094,3.1776152517893546,station_9,9.0
560622114,3.8313007914020845,station_9,9.0
560622123,3.5230044850166764,station_9,9.0
560622138,3.533987563722923,station_9,9.0
560622141,3.8971379612549324,station_9,9.0
560622143,3.153576425822313,station_9,9.0
560622163,3.7554281303905914,station_9,9.0
560738771,1.697631234123726,station_9,9.0
560738773,1.5523432983356196,station_9,9.0
560738775,1.772197633709404,station_9,9.0
560738777,1.1583151298314527,station_9,9.0
560738783,1.8327838931048717,station_9,9.0
560738792,0.14399461921136386,station_9,9.0
560738799,1.0156264590492012,station_9,9.0
560738802,0.7938316902025264,station_9,9.0
560738807,1.4482569703938861,station_9,9.0
560738816,1.1113616311500212,station_9,9.0
560738818,1.1828511321694,station_9,9.0
560738819,0.9994786251018687,station_9,9.0
560738823,1.1975946823734567,station_9,9.0
560738826,0.9655777602978816,station_9,9.0
560738831,1.0513858181806375,station_9,9.0
560738839,1.2483473688561328,station_9,9.0
560738841,1.303184442559701,station_9,9.0
560738846,1.9126169649936584,station_9,9.0
560738847,2.0605105022539005,station_9,9.0
560738851,2.2024112364138064,station_9,9.0
560738852,2.321670942269937,station_9,9.0
560738862,2.069145764308603,station_9,9.0
560738863,2.1292683020581475,station_9,9.0
560738868,1.7854310017498969,station_9,9.0
560738872,1.7079553321739447,station_9,9.0
560738876,1.802521495147505,station_9,9.0
560738877,1.9410898673423478,station_9,9.0
560738879,1.8016483219112878,station_9,9.0
560738884,1.6140696991845624,station_9,9.0
560738886,1.71224298835214,station_9,9.0
560738891,1.9217426884919155,station_9,9.0
560738894,2.0577868122453773,station_9,9.0
560738896,2.153212133233228,station_9,9.0
560738914,1.9026088154573106,station_9,9.0
560738918,2.0597659384117644,station_9,9.0
560738921,2.0487426886668496,station_9,9.0
560738924,1.921030722710251,station_9,9.0
560738932,1.4312341105276447,station_9,9.0
560738933,1.6194145090063172,station_9,9.0
560738934,1.7219889678707507,station_9,9.0
560738936,1.3905178783730447,station_9,9.0
560738939,1.4990679364910984,station_9,9.0
560738947,1.5228017078640015,station_9,9.0
560738958,1.34261732966142,station_9,9.0
560738961,1.5683208993743518,station_9,9.0
560738964,1.646152433929746,station_9,9.0
560738965,1.661841514410794,station_9,9.0
560738966,1.7736622535828606,station_9,9.0
560738977,1.688909197134791,station_9,9.0
560738986,2.052032215535142,station_9,9.0
560738994,0.9374174339320898,station_9,9.0
560738995,0.9562791726158356,station_9,9.0
560738996,1.1166042818651727,station_9,9.0
560739000,1.5857904987530047,station_9,9.0
560739002,1.3559353376337233,station_9,9.0
560819727,2.112509716570867,station_9,9.0
560819730,1.6660907643164202,station_9,9.0
560819763,1.4010937423223953,station_9,9.0
560819781,1.2363437912953694,station_9,9.0
560819807,1.444199299359792,station_9,9.0
560819813,1.9731032843351044,station_9,9.0
560819820,1.8809233094124267,station_9,9.0
560819823,1.9230427072800511,station_9,9.0
560819828,1.9391879280130564,station_9,9.0
560819832,1.615628045646783,station_9,9.0
560819833,1.6310054521603816,station_9,9.0
560819837,2.0917808263450484,station_9,9.0
560819840,1.278238351604649,station_9,9.0
560819846,1.2230273913027918,station_9,9.0
560819852,1.1029601326085925,station_9,9.0
560819855,1.4179512498620357,station_9,9.0
560819864,1.091617314266365,station_9,9.0
560819872,1.1884421963851348,station_9,9.0
560819874,1.0021562765272405,station_9,9.0
560819880,0.7452484745417579,station_9,9.0
560819881,1.0116438951010729,station_9,9.0
560819894,0.0313181537106541,station_9,9.0
560819897,0.0,station_9,9.0
560819898,0.04194262982567571,station_9,9.0
560819907,1.4910212590471972,station_9,9.0
560819909,1.2240772562738491,station_9,9.0
560819914,1.2694876908502954,station_9,9.0
560819915,0.8521217357342319,station_9,9.0
560819918,1.309150441455363,station_9,9.0
560819921,1.3629692821661517,station_9,9.0
560819922,1.5588346044207606,station_9,9.0
560819923,1.2000973920108684,station_9,9.0
560819927,1.2540788929914952,station_9,9.0
560819930,0.9495327732339661,station_9,9.0
560819931,1.1503826221622497,station_9,9.0
560819946,1.596879594344202,station_9,9.0
561593345,1.6875956604445947,station_9,9.0
561593352,1.84819291541319,station_9,9.0
561593354,2.1319042607776124,station_9,9.0
561593356,2.2466281905068,station_9,9.0
561593360,2.3579685453995456,station_9,9.0
561593364,2.377467803940212,station_9,9.0
561593369,1.8825029626415763,station_9,9.0
561593371,1.946404913739169,station_9,9.0
561593374,1.8988027827125475,station_9,9.0
561593376,1.9531209986824962,station_9,9.0
561593379,1.6948911893654643,station_9,9.0
561593381,1.7740281240115992,station_9,9.0
561593383,1.802826630728307,station_9,9.0
561593385,2.1662122519049376,station_9,9.0
561593387,2.2140490722004147,station_9,9.0
561593392,2.566635723198097,station_9,9.0
561593415,2.6551016297482333,station_9,9.0
561593430,2.4047804940228343,station_9,9.0
561593440,2.3461421063164427,station_9,9.0
561593471,2.908089134558746,station_9,9.0
561593475,3.072171580256961,station_9,9.0
561593507,2.391843165245041,station_9,9.0
561593516,3.434997405114609,station_9,9.0
561593518,3.246521313303664,station_9,9.0
561593529,3.4993052281666897,station_9,9.0
561593535,4.020391368090508,station_9,9.0
561593537,4.137041415269655,station_9,9.0
561593574,3.3544099827101315,station_9,9.0
561593578,3.325035576804359,station_9,9.0
561593594,3.15124140077451,station_9,9.0
561593596,3.2291861148874363,station_9,9.0
561593598,3.3786035626976765,station_9,9.0
561593599,3.4479186604211436,station_9,9.0
561593601,3.322578901686652,station_9,9.0
561593603,3.442218836621913,station_9,9.0
561593605,3.294179750197786,station_9,9.0
561593607,3.2547659349068305,station_9,9.0
561593619,3.576700268527673,station_8,8.0
561593625,3.516922901705875,station_9,9.0
561593627,3.6069283883245777,station_9,9.0
561593631,3.5060139144626756,station_9,9.0
561593640,2.942646410957137,station_8,8.0
561593644,3.4130263753832364,station_8,8.0
561593646,3.384443449892993,station_8,8.0
561593652,3.6094219506954004,station_8,8.0
561593658,4.199452272856323,station_9,9.0
561593668,3.3160601135453502,station_8,8.0
561593672,3.7001622862595576,station_8,8.0
561593679,3.459266710323728,station_8,8.0
561593689,3.6372126898370314,station_8,8.0
561593693,3.6471912241983273,station_8,8.0
561593713,3.370897198677731,station_8,8.0
565705771,3.9362779957263783,station_8,8.0
565705776,3.5179333893381672,station_9,9.0
565705778,3.5313723341418646,station_9,9.0
565705790,3.551410221922187,station_9,9.0
565705803,3.569877055567751,station_9,9.0
565705882,3.5381648643046715,station_8,8.0
565705895,3.018906392985191,station_8,8.0
565705922,3.06369251755778,station_8,8.0
565705923,3.041073223469306,station_8,8.0
565705925,3.0460808270648623,station_8,8.0
565705926,3.0675183456340105,station_8,8.0
565705936,3.0133941548477963,station_8,8.0
565705952,3.0855599724403264,station_8,8.0
565705960,3.1102960625503617,station_8,8.0
565705962,2.9928143620230974,station_8,8.0
565705986,3.054133632013037,station_8,8.0
565706005,2.3189639461962264,station_8,8.0
565706026,2.5888686351172265,station_8,8.0
565706028,2.27545236039302,station_8,8.0
565706033,2.6126126345611023,station_8,8.0
565706036,2.695911180170501,station_8,8.0
565706041,2.5506372842084777,station_8,8.0
565706051,2.0259154788355724,station_8,8.0
565706054,2.073275965276524,station_8,8.0
565706074,2.294550343995225,station_8,8.0
565706080,3.0951700402495343,station_8,8.0
565706090,3.568476537046782,station_8,8.0
565706098,3.6757648477305978,station_8,8.0
565706124,2.3115426496622136,station_8,8.0
565706137,2.878563608083596,station_8,8.0
565706138,2.930463172486184,station_8,8.0
565706141,2.705946483324861,station_8,8.0
565706155,2.0101521155880206,station_8,8.0
565706162,2.3499552923971856,station_8,8.0
565706164,2.584878114246026,station_8,8.0
565706165,2.3304907584958863,station_8,8.0
565706166,2.3058820213678834,station_8,8.0
565706174,1.9542447307386306,station_8,8.0
565706179,1.9416224264267636,station_8,8.0
565706182,1.7750472045466728,station_8,8.0
565706185,1.3175841347937152,station_8,8.0
565706189,1.598340720127978,station_8,8.0
565706191,1.306419558389805,station_8,8.0
565706193,0.7437270936071347,station_8,8.0
565706196,2.2017457813428636,station_8,8.0
565706199,1.5032202210786483,station_8,8.0
565706206,1.938477044751544,station_8,8.0
565706208,1.9168610663013739,station_8,8.0
570092046,2.0503170883993986,station_8,8.0
570092060,1.2082670216704192,station_8,8.0
570092063,1.1899606341889661,station_8,8.0
570092070,1.3960899874009054,station_8,8.0
570092077,1.5677175838173514,station_8,8.0
570092079,1.4528067330974264,station_8,8.0
570092084,1.3605009178234342,station_8,8.0
570092087,1.2876625207107928,station_8,8.0
570092088,1.3594775477056558,station_8,8.0
570092094,1.185772073629064,station_8,8.0
570092106,0.8279651748721605,station_8,8.0
570092107,0.8862724799839641,station_8,8.0
570092113,1.0365670283210375,station_8,8.0
570092126,0.963568900307078,station_8,8.0
570092134,1.1026806238608804,station_8,8.0
570092136,1.0317200895071441,station_8,8.0
570092143,1.2198722905519033,station_8,8.0
570092144,0.7702324015794534,station_8,8.0
570092146,0.7123247152562918,station_8,8.0
570092152,1.2776134509927326,station_8,8.0
570092155,1.3560746424834156,station_8,8.0
570092163,1.0679465097674745,station_8,8.0
570092172,1.5507073862005223,station_8,8.0
570092173,1.2939134844462266,station_8,8.0
570092176,1.1872054596829291,station_8,8.0
570092185,0.8175871237000261,station_8,8.0
570092208,0.6086262564533836,station_8,8.0
570092212,0.5504570563828788,station_8,8.0
570092220,0.44587790153631773,station_8,8.0
570092221,0.19287809907559625,station_8,8.0
570092228,0.0,station_8,8.0
570092233,0.2701228607882279,station_8,8.0
570092241,0.6054954974789412,station_8,8.0
570092245,0.9233241443785276,station_8,8.0
570092251,0.624131907198597,station_8,8.0
570092254,0.9653722041387892,station_8,8.0
570092263,0.27769564467639624,station_8,8.0
570217713,2.0942815019611243,station_8,8.0
570217750,2.435145547089583,station_8,8.0
570217752,2.385592436765855,station_8,8.0
570217753,2.6446030501119244,station_8,8.0
570217764,2.5764998480834715,station_8,8.0
570217766,2.511186321147331,station_8,8.0
570217768,2.667679892395604,station_8,8.0
570217772,2.4500167385081366,station_8,8.0
570217774,2.4647216327270933,station_8,8.0
570217798,2.430480272485028,station_8,8.0
570217814,2.5476846697991715,station_8,8.0
570217820,2.594713302806091,station_8,8.0
570217854,1.6852684253305412,station_8,8.0
570217880,1.7762934619070625,station_8,8.0
570217896,1.153848966815727,station_8,8.0
570217909,1.2999384243954246,station_8,8.0
570217911,1.3324868871173552,station_8,8.0
570217913,1.3244363945062916,station_8,8.0
570217926,1.332265265211413,station_8,8.0
570217933,1.4719086945081468,station_8,8.0
570217971,0.7383411716596363,station_8,8.0
570218019,1.2713686679999867,station_8,8.0
570218054,1.6086623301950003,station_8,8.0
570218066,1.8416168115152223,station_8,8.0
582522128,1.0704629117767903,station_3,3.0
582522153,0.1556364602858705,station_3,3.0
582522158,0.38626868021696853,station_3,3.0
582522160,0.40329438354701064,station_3,3.0
582522162,0.7333132656969789,station_3,3.0
582522164,0.5170635467159788,station_3,3.0
582522166,1.3640713427397675,station_3,3.0
582522167,1.6600281871099616,station_3,3.0
597437796,2.5552094095265203,station_9,9.0
597437850,3.165003341966227,station_9,9.0
597437887,4.6605024407219515,station_8,8.0
597437925,5.170029584582951,station_8,8.0
597437947,6.118037829595062,station_8,8.0
597438260,4.621873548539826,station_3,3.0
597438332,1.2290982498625553,station_3,3.0
597438347,0.7770485865883259,station_3,3.0
597447391,1.366801442287563,station_8,8.0
597447402,3.6795281714879886,station_8,8.0
597447465,3.57266019954826,station_8,8.0
597469603,2.459052783011385,station_3,3.0
597469608,2.032974312408839,station_3,3.0
597469632,2.6914589439574264,station_3,3.0
597469636,1.834311619873784,station_3,3.0
626168568,2.9482763191759394,station_6,6.0
626168577,2.475953017657385,station_6,6.0
626168587,3.148721819491741,station_6,6.0
626168608,3.1033400679915406,station_6,6.0
626168613,3.39955734944836,station_6,6.0
626168623,3.6576491120812094,station_6,6.0
626168627,3.736475064973056,station_6,6.0
653935961,0.1868287007564199,station_2,2.0
655265435,2.3495241997753866,station_2,2.0
655273224,3.175326905960792,station_12,12.0
655279009,1.1897656055519308,station_12,12.0
655284892,0.46762325003365,station_12,12.0
655284898,0.38253719441730566,station_12,12.0
655284901,0.40791654128456006,station_12,12.0
655301197,4.231918941846571,station_12,12.0
655301205,4.194101017779371,station_12,12.0
655301534,4.2472736350200595,station_12,12.0
655322608,,,
655442036,4.065678508404032,station_12,12.0
655569882,1.9031886500102249,station_2,2.0
655569883,1.922555093831161,station_2,2.0
656384717,1.0745398358208824,station_4,4.0
657896968,4.28071680156719,station_2,2.0
658773540,3.326854653518356,station_2,2.0
658773547,3.3523520631697674,station_2,2.0
658773555,3.296423032489723,station_2,2.0
658773561,3.2648566734689632,station_2,2.0
658928887,0.27833833778923645,station_2,2.0
658928888,0.18528633951426698,station_2,2.0
658928893,0.22779744427144852,station_2,2.0
658928894,0.24452870477148853,station_2,2.0
658938642,1.1399055569674412,station_2,2.0
658952739,0.3040927594451536,station_2,2.0
659353668,3.8069394475778737,station_2,2.0
659740254,2.3089470687362605,station_2,2.0
659740266,2.1934645366422916,station_2,2.0
659740267,2.3632723662076955,station_2,2.0
659740269,2.383735782100612,station_2,2.0
659740742,2.260086975574933,station_2,2.0
659757295,0.5741087290897211,station_2,2.0
659757296,0.586168555442663,station_2,2.0
659779047,2.495769492661475,station_2,2.0
659779048,2.4348587715662697,station_2,2.0
659779053,2.478481227076458,station_2,2.0
659861594,3.4032416086959043,station_2,2.0
659861596,3.390011000736393,station_2,2.0
659861599,3.358018193917987,station_2,2.0
659861601,3.331240310272478,station_2,2.0
659861603,3.3426593915844838,station_2,2.0
660343391,2.0991621400932803,station_12,12.0
660343399,1.6032046642255264,station_12,12.0
662273801,2.6964487746884283,station_7,7.0
662285613,1.1412582745350686,station_9,9.0
662861470,,,
663236765,1.3758106901094547,station_12,12.0
663262005,1.171357846652994,station_8,8.0
663262008,1.1458385516106795,station_8,8.0
663262021,1.1293286381185232,station_8,8.0
663650963,0.45813804776141454,station_12,12.0
670665362,2.3525446609845546,station_6,6.0
670704213,2.3567115445027516,station_6,6.0
670704216,2.273514848718233,station_6,6.0
670704445,2.9298769615075995,station_6,6.0
670744302,3.1154242819811473,station_6,6.0
670744305,3.396894246598593,station_6,6.0
670744308,3.1480782130922136,station_6,6.0
670744312,2.785542920412641,station_6,6.0
670744313,2.869935139609242,station_6,6.0
670744315,2.676660523206843,station_6,6.0
670744318,3.431029137932951,station_6,6.0
670744319,2.57179974958312,station_6,6.0
670744321,2.7252747038289753,station_6,6.0
670744323,2.8361976572053864,station_6,6.0
670744325,3.0331440396500797,station_6,6.0
670744331,3.279926775753525,station_6,6.0
670744332,3.4229987982701915,station_6,6.0
670744333,3.266740774470755,station_6,6.0
670744347,3.74974322920655,station_6,6.0
670744349,3.588294456302855,station_6,6.0
670744358,3.7309772941789876,station_6,6.0
670744371,3.8329231478986556,station_6,6.0
670744374,,,
670744394,3.605511953878364,station_6,6.0
670744403,3.5087782799240865,station_6,6.0
670744409,3.7424762151942628,station_6,6.0
670744414,3.702629990817726,station_6,6.0
670772755,4.539496024716852,station_6,6.0
670772771,4.2829262220127395,station_6,6.0
670800571,3.0565953784236037,station_6,6.0
670800583,3.151957583443233,station_6,6.0
670800585,3.146825416897031,station_6,6.0
670800587,2.955988306035266,station_6,6.0
670800606,3.2814755638374598,station_6,6.0
670800612,2.8156426721649823,station_6,6.0
670800623,2.7215043632359888,station_6,6.0
670800654,2.705038290447484,station_6,6.0
670800668,2.6122053589731618,station_6,6.0
670800675,2.4153843579922074,station_6,6.0
670800687,2.4193779126100465,station_6,6.0
670800695,2.2721467473153862,station_6,6.0
670800718,3.2050999898026418,station_6,6.0
670800725,3.3602315426131186,station_6,6.0
670800752,4.268759791998773,station_6,6.0
670805658,1.2815319592357215,station_6,6.0
670805660,1.2531577982788573,station_6,6.0
670805661,1.3520043538797728,station_6,6.0
670805663,1.2695746157936714,station_6,6.0
670805676,1.4114188067128537,station_6,6.0
670805682,1.5245205755683449,station_6,6.0
670805690,1.3925344144855483,station_6,6.0
670805693,1.37962709238338,station_6,6.0
670805705,1.5859237555932502,station_6,6.0
